r,p_of_r
71.2781954887,1.03288374028
71.5789473684,1.02610161453
71.8796992481,1.01929412818
72.1804511278,1.01246090531
72.4812030075,1.00560196484
72.7819548872,0.998717629605
73.0827067669,0.991808230281
73.3834586466,0.98487409753
73.6842105263,0.977915562019
73.984962406,0.970932954412
74.2857142857,0.963926605375
74.5864661654,0.956896845575
74.8872180451,0.949844005676
75.1879699248,0.942768416345
75.4887218045,0.935670408248
75.7894736842,0.92855031205
76.0902255639,0.921408458416
76.3909774436,0.914245178013
76.6917293233,0.907060801507
76.992481203,0.899855659563
77.2932330827,0.892630082846
77.5939849624,0.885384402023
77.8947368421,0.87811894776
78.1954887218,0.870834050722
78.4962406015,0.863530041574
78.7969924812,0.856207250983
79.0977443609,0.848866009615
79.3984962406,0.841506648134
79.6992481203,0.834129497207
80,0.8267348875
80.3007518797,0.819323149678
80.6015037594,0.811894614408
80.9022556391,0.804449612354
81.2030075188,0.796988474182
81.5037593985,0.789511530559
81.8045112782,0.78201911215
82.1052631579,0.774511549621
82.4060150376,0.766989173637
82.7067669173,0.759452314865
83.007518797,0.751901303969
83.3082706767,0.744336471616
83.6090225564,0.736758148472
83.9097744361,0.729166665202
84.2105263158,0.721562352472
84.5112781955,0.713945540948
84.8120300752,0.706316561295
85.1127819549,0.69867574418
85.4135338346,0.691023420267
85.7142857143,0.683359920223
86.015037594,0.675685574714
86.3157894737,0.668000714405
86.6165413534,0.660305669962
86.9172932331,0.65260077205
87.2180451128,0.644886351336
87.5187969925,0.637162738485
87.8195488722,0.629430264163
88.1203007519,0.621689259036
88.4210526316,0.613940053769
88.7218045113,0.606182979029
89.022556391,0.59841836548
89.3233082707,0.590646543789
89.6240601504,0.582867844621
89.9248120301,0.575082598643
90.2255639098,0.567291136519
90.5263157895,0.559493788916
90.8270676692,0.551690886499
91.1278195489,0.543882759935
91.4285714286,0.536069739888
91.7293233083,0.528252157025
92.030075188,0.520430342011
92.3308270677,0.512604625513
92.6315789474,0.504775338195
92.9323308271,0.496942810724
93.2330827068,0.489107373765
93.5338345865,0.481269357985
93.8345864662,0.473429094048
94.1353383459,0.46558691262
94.4360902256,0.457743144368
94.7368421053,0.449898119958
95.037593985,0.442052170053
95.3383458647,0.434205625322
95.6390977444,0.426358816429
95.9398496241,0.418512074039
96.2406015038,0.410665909903
96.5413533835,0.402822174083
96.8421052632,0.394983316479
97.1428571429,0.387151789823
97.4436090226,0.379330046843
97.7443609023,0.37152054027
98.045112782,0.363725722834
98.3458646617,0.355948047265
98.6466165414,0.348189966292
98.9473684211,0.340453932646
99.2481203008,0.332742399057
99.5488721805,0.325057818254
99.8496240602,0.317402642969
100.15037594,0.309779325929
100.45112782,0.302190319867
100.751879699,0.29463807751
101.052631579,0.287125051591
101.353383459,0.279653694838
101.654135338,0.272226459981
101.954887218,0.264845799751
102.255639098,0.257514166877
102.556390977,0.25023401409
102.857142857,0.243007794119
103.157894737,0.235837959694
103.458646617,0.228726963546
103.759398496,0.221677258404
104.060150376,0.214691296999
104.360902256,0.207771532059
104.661654135,0.200920416316
104.962406015,0.194140402499
105.263157895,0.187433943338
105.563909774,0.180803491564
105.864661654,0.174251499905
106.165413534,0.167780421093
106.466165414,0.161392707856
106.766917293,0.155090812926
107.067669173,0.148877189032
107.368421053,0.142754288904
107.669172932,0.136724565271
107.969924812,0.130790470865
108.270676692,0.124954458415
108.571428571,0.11921898065
108.872180451,0.113586490302
109.172932331,0.108059440099
109.473684211,0.102640282772
109.77443609,0.0973314710506
110.07518797,0.0921354576653
110.37593985,0.0870546953456
110.676691729,0.0820916368217
110.977443609,0.0772487348235
111.278195489,0.072528442081
111.578947368,0.0679332113241
111.879699248,0.0634654952828
112.180451128,0.0591277466871
112.481203008,0.054922418267
112.781954887,0.0508519627524
113.082706767,0.0469188328734
113.383458647,0.0431254813598
113.684210526,0.0394743609417
113.984962406,0.0359679243491
114.285714286,0.0326086243118
114.586466165,0.02939891356
114.887218045,0.0263412448235
115.187969925,0.0234380708324
115.488721805,0.0206918443166
115.789473684,0.0181050180061
116.090225564,0.0156800446308
116.390977444,0.0134193769208
116.691729323,0.011325467606
116.992481203,0.00940076941637
117.293233083,0.00764773508192
117.593984962,0.0060688173326
117.894736842,0.0046664688984
118.195488722,0.00344314250928
118.496240602,0.00240129089523
118.796992481,0.00154336678621
119.097744361,0.000871822912207
119.398496241,0.000389112003186
119.69924812,9.76867891256e-05
120,-2.77555756156e-17
