r,p_of_r
97.4436090226,0.437810663175
97.7443609023,0.424319541037
98.045112782,0.411085771767
98.3458646617,0.398107280122
98.6466165414,0.385381990862
98.9473684211,0.372907828743
99.2481203008,0.360682718525
99.5488721805,0.348704584964
99.8496240602,0.33697135282
100.15037594,0.32548094685
100.45112782,0.314231291812
100.751879699,0.303220312465
101.052631579,0.292445933566
101.353383459,0.281906079874
101.654135338,0.271598676147
101.954887218,0.261521647142
102.255639098,0.251672917618
102.556390977,0.242050412333
102.857142857,0.232652056045
103.157894737,0.223475773512
103.458646617,0.214519489492
103.759398496,0.205781128743
104.060150376,0.197258616023
104.360902256,0.188949876091
104.661654135,0.180852833705
104.962406015,0.172965413622
105.263157895,0.1652855406
105.563909774,0.157811139398
105.864661654,0.150540134774
106.165413534,0.143470451486
106.466165414,0.136600014292
106.766917293,0.129926747949
107.067669173,0.123448577217
107.368421053,0.117163426853
107.669172932,0.111069221615
107.969924812,0.105163886262
108.270676692,0.0994453455503
108.571428571,0.0939115242397
108.872180451,0.0885603470875
109.172932331,0.083389738852
109.473684211,0.0783976242912
109.77443609,0.0735819281631
110.07518797,0.068940575226
110.37593985,0.0644714902377
110.676691729,0.0601725979565
110.977443609,0.0560418231404
111.278195489,0.0520770905475
111.578947368,0.0482763249358
111.879699248,0.0446374510635
112.180451128,0.0411583936886
112.481203008,0.0378370775692
112.781954887,0.0346714274633
113.082706767,0.0316593681291
113.383458647,0.0287988243246
113.684210526,0.026087720808
113.984962406,0.0235239823372
114.285714286,0.0211055336704
114.586466165,0.0188302995657
114.887218045,0.016696204781
115.187969925,0.0147011740746
115.488721805,0.0128431322045
115.789473684,0.0111200039287
116.090225564,0.00952971400536
116.390977444,0.00807018719254
116.691729323,0.00673934824833
116.992481203,0.00553512193079
117.293233083,0.004455432998
117.593984962,0.00349820620805
117.894736842,0.00266136631902
118.195488722,0.00194283808898
118.496240602,0.00134054627601
118.796992481,0.000852415638188
119.097744361,0.000476370933599
119.398496241,0.000210336920319
119.69924812,5.22383564261e-05
120,-1.94289029309e-16
