r,p_of_r
92.3308270677,1.30824203003
92.6315789474,1.2952960406
92.9323308271,1.2820746255
93.2330827068,1.26857914413
93.5338345865,1.2548109559
93.8345864662,1.24077142024
94.1353383459,1.22646189654
94.4360902256,1.21188374422
94.7368421053,1.19703832269
95.037593985,1.18192699136
95.3383458647,1.16655110965
95.6390977444,1.15091203696
95.9398496241,1.13501113271
96.2406015038,1.11885062783
96.5413533835,1.10243919438
96.8421052632,1.08578839136
97.1428571429,1.06890979137
97.4436090226,1.05181496702
97.7443609023,1.03451549091
98.045112782,1.01702293567
98.3458646617,0.999348873887
98.6466165414,0.981504878178
98.9473684211,0.963502521149
99.2481203008,0.94535337541
99.5488721805,0.927069013567
99.8496240602,0.90866100823
100.15037594,0.890140932006
100.45112782,0.871520357504
100.751879699,0.852810857331
101.052631579,0.834024004096
101.353383459,0.815171370406
101.654135338,0.796264528871
101.954887218,0.777315052098
102.255639098,0.758334512695
102.556390977,0.73933448327
102.857142857,0.720326536432
103.157894737,0.701322244789
103.458646617,0.682333180948
103.759398496,0.663370917518
104.060150376,0.644447027108
104.360902256,0.625573082324
104.661654135,0.606760655776
104.962406015,0.588021320071
105.263157895,0.569366647818
105.563909774,0.550808211625
105.864661654,0.532357584099
106.165413534,0.514026337849
106.466165414,0.495826045484
106.766917293,0.477768279611
107.067669173,0.459864612838
107.368421053,0.442126617774
107.669172932,0.424565867026
107.969924812,0.407193933203
108.270676692,0.390022388913
108.571428571,0.373062806764
108.872180451,0.356326759365
109.172932331,0.339825819322
109.473684211,0.323571559246
109.77443609,0.307575551742
110.07518797,0.291849369421
110.37593985,0.276404584889
110.676691729,0.261252770755
110.977443609,0.246405499628
111.278195489,0.231874344115
111.578947368,0.217670876824
111.879699248,0.203806670363
112.180451128,0.190293297342
112.481203008,0.177142330367
112.781954887,0.164365342047
113.082706767,0.15197390499
113.383458647,0.139979591805
113.684210526,0.128393975098
113.984962406,0.11722862748
114.285714286,0.106495121556
114.586466165,0.0962050299369
114.887218045,0.0863699252294
115.187969925,0.0770013800418
115.488721805,0.0681109669824
115.789473684,0.0597102586593
116.090225564,0.0518108276806
116.390977444,0.0444242466544
116.691729323,0.0375620881889
116.992481203,0.0312359248922
117.293233083,0.0254573293725
117.593984962,0.0202378742379
117.894736842,0.0155891320965
118.195488722,0.0115226755564
118.496240602,0.00805007722586
118.796992481,0.00518290971291
119.097744361,0.00293274562571
119.398496241,0.00131115757241
119.69924812,0.000329718161124
120,1.11022302463e-16
