r,p_of_r
26.1654135338,1.39318941578
26.4661654135,1.40190462978
26.7669172932,1.4100929669
27.0676691729,1.41776163513
27.3684210526,1.42491784247
27.6691729323,1.4315687969
27.969924812,1.43772170641
28.2706766917,1.44338377898
28.5714285714,1.4485622226
28.8721804511,1.45326424527
29.1729323308,1.45749705497
29.4736842105,1.46126785969
29.7744360902,1.46458386742
30.0751879699,1.46745228614
30.3759398496,1.46988032385
30.6766917293,1.47187518852
30.977443609,1.47344408816
31.2781954887,1.47459423075
31.5789473684,1.47533282427
31.8796992481,1.47566707671
32.1804511278,1.47560419607
32.4812030075,1.47515139033
32.7819548872,1.47431586747
33.0827067669,1.4731048355
33.3834586466,1.47152550238
33.6842105263,1.46958507612
33.984962406,1.46729076471
34.2857142857,1.46464977612
34.5864661654,1.46166931835
34.8872180451,1.45835659938
35.1879699248,1.45471882721
35.4887218045,1.45076320982
35.7894736842,1.4464969552
36.0902255639,1.44192727134
36.3909774436,1.43706136623
36.6917293233,1.43190644785
36.992481203,1.42646972419
37.2932330827,1.42075840325
37.5939849624,1.414779693
37.8947368421,1.40854080144
38.1954887218,1.40204893655
38.4962406015,1.39531130633
38.7969924812,1.38833511876
39.0977443609,1.38112758183
39.3984962406,1.37369590353
39.6992481203,1.36604729184
40,1.35818895476
40.3007518797,1.35012810027
40.6015037594,1.34187193636
40.9022556391,1.33342767102
41.2030075188,1.32480251224
41.5037593985,1.316003668
41.8045112782,1.3070383463
42.1052631579,1.29791375511
42.4060150376,1.28863710244
42.7067669173,1.27921559626
43.007518797,1.26965644457
43.3082706767,1.25996685535
43.6090225564,1.25015403659
43.9097744361,1.24022519629
44.2105263158,1.23018754242
44.5112781955,1.22004828298
44.8120300752,1.20981462595
45.1127819549,1.19949377933
45.4135338346,1.18909295109
45.7142857143,1.17861934924
46.015037594,1.16808018175
46.3157894737,1.15748265662
46.6165413534,1.14683398183
46.9172932331,1.13614136537
47.2180451128,1.12541201524
47.5187969925,1.11465313941
47.8195488722,1.10387194587
48.1203007519,1.09307560865
48.4210526316,1.08226998116
48.7218045113,1.07145920128
49.022556391,1.06064729227
49.3233082707,1.04983827736
49.6240601504,1.0390361798
49.9248120301,1.02824502283
50.2255639098,1.01746882971
50.5263157895,1.00671162366
50.8270676692,0.995977427943
51.1278195489,0.985270265794
51.4285714286,0.974594160458
51.7293233083,0.963953135179
52.030075188,0.953351213202
52.3308270677,0.94279241777
52.6315789474,0.932280772127
52.9323308271,0.921820299516
53.2330827068,0.911415023183
53.5338345865,0.90106896637
53.8345864662,0.890786152322
54.1353383459,0.880570604283
54.4360902256,0.870426345496
54.7368421053,0.860357399205
55.037593985,0.850367788654
55.3383458647,0.840461537087
55.6390977444,0.830642667749
55.9398496241,0.820915203882
56.2406015038,0.81128316873
56.5413533835,0.801750585539
56.8421052632,0.792321477551
57.1428571429,0.78299986801
57.4436090226,0.77378978016
57.7443609023,0.764695237246
58.045112782,0.755720262511
58.3458646617,0.746868879198
58.6466165414,0.738145110553
58.9473684211,0.729552979818
59.2481203008,0.721096510238
59.5488721805,0.712779725056
59.8496240602,0.704606647516
60.1503759398,0.696581300863
60.4511278195,0.68870770834
60.7518796992,0.680989893191
61.0526315789,0.67343187866
61.3533834586,0.666037687991
61.6541353383,0.658811344427
61.954887218,0.651756871213
62.2556390977,0.644878291593
62.5563909774,0.63817962881
62.8571428571,0.631664906108
63.1578947368,0.625338146731
63.4586466165,0.619203373923
63.7593984962,0.613264610929
64.0601503759,0.607525880991
64.3609022556,0.601991207353
64.6616541353,0.596664613261
64.962406015,0.591550121956
65.2631578947,0.586651756685
65.5639097744,0.581973540689
65.8646616541,0.577519497214
66.1654135338,0.573293649502
66.4661654135,0.569300020799
66.7669172932,0.565542634347
67.0676691729,0.562025513391
67.3684210526,0.558752681174
67.6691729323,0.555728160941
67.969924812,0.552955975936
68.2706766917,0.550440149401
68.5714285714,0.548184704582
68.8721804511,0.546193664722
69.1729323308,0.544471053064
69.4736842105,0.543020892854
69.7744360902,0.541847207334
70.0751879699,0.540954019749
70.3759398496,0.540345353342
70.6766917293,0.540025231357
70.977443609,0.539997677039
71.2781954887,0.540266713631
71.5789473684,0.540836364377
71.8796992481,0.541710652521
72.1804511278,0.542893102639
72.4812030075,0.544379777762
72.7819548872,0.546160997007
73.0827067669,0.548226931741
73.3834586466,0.550567753327
73.6842105263,0.55317363313
73.984962406,0.556034742515
74.2857142857,0.559141252847
74.5864661654,0.562483335491
74.8872180451,0.56605116181
75.1879699248,0.569834903171
75.4887218045,0.573824730937
75.7894736842,0.578010816474
76.0902255639,0.582383331147
76.3909774436,0.586932446319
76.6917293233,0.591648333356
76.992481203,0.596521163623
77.2932330827,0.601541108484
77.5939849624,0.606698339304
77.8947368421,0.611983027448
78.1954887218,0.61738534428
78.4962406015,0.622895461166
78.7969924812,0.62850354947
79.0977443609,0.634199780557
79.3984962406,0.639974325791
79.6992481203,0.645817356538
80,0.651719044162
80.3007518797,0.657669560028
80.6015037594,0.6636590755
80.9022556391,0.669677761944
81.2030075188,0.675715790724
81.5037593985,0.681763333205
81.8045112782,0.687810560751
82.1052631579,0.693847644728
82.4060150376,0.6998647565
82.7067669173,0.705852067432
83.007518797,0.711799748889
83.3082706767,0.717697972235
83.6090225564,0.723536908836
83.9097744361,0.729306730055
84.2105263158,0.734997607259
84.5112781955,0.74059971181
84.8120300752,0.746103215075
85.1127819549,0.751498288418
85.4135338346,0.756775103204
85.7142857143,0.761923830797
86.015037594,0.766934642562
86.3157894737,0.771797709864
86.6165413534,0.776503204069
86.9172932331,0.781041296539
87.2180451128,0.785402158641
87.5187969925,0.78957596174
87.8195488722,0.793552877198
88.1203007519,0.797323076383
88.4210526316,0.800876730658
88.7218045113,0.804204011388
89.022556391,0.807295089937
89.3233082707,0.810140137672
89.6240601504,0.812729325955
89.9248120301,0.815052826153
90.2255639098,0.81710080963
90.5263157895,0.81886344775
90.8270676692,0.820330911878
91.1278195489,0.82149337338
91.4285714286,0.82234100362
91.7293233083,0.822863973962
92.030075188,0.823052455772
92.3308270677,0.822896620414
92.6315789474,0.822386639252
92.9323308271,0.821512683653
93.2330827068,0.82026492498
93.5338345865,0.818633534598
93.8345864662,0.816608683872
94.1353383459,0.814180544167
94.4360902256,0.811339286847
94.7368421053,0.808075083277
95.037593985,0.804378104823
95.3383458647,0.800238522848
95.6390977444,0.795646508717
95.9398496241,0.790592233796
96.2406015038,0.785067866287
96.5413533835,0.779080332268
96.8421052632,0.772643172345
97.1428571429,0.765769958322
97.4436090226,0.758474262002
97.7443609023,0.750769655192
98.045112782,0.742669709695
98.3458646617,0.734187997317
98.6466165414,0.725338089861
98.9473684211,0.716133559132
99.2481203008,0.706587976935
99.5488721805,0.696714915074
99.8496240602,0.686527945354
100.15037594,0.67604063958
100.45112782,0.665266569556
100.751879699,0.654219307086
101.052631579,0.642912423976
101.353383459,0.631359492029
101.654135338,0.619574083051
101.954887218,0.607569768846
102.255639098,0.595360121218
102.556390977,0.582958711973
102.857142857,0.570379112914
103.157894737,0.557634895846
103.458646617,0.544739632574
103.759398496,0.531706894903
104.060150376,0.518550254636
104.360902256,0.505283283579
104.661654135,0.491919553536
104.962406015,0.478472636312
105.263157895,0.464956103711
105.563909774,0.451383527538
105.864661654,0.437768479597
106.165413534,0.424124531693
106.466165414,0.410465255631
106.766917293,0.396804223215
107.067669173,0.383155006249
107.368421053,0.369531176539
107.669172932,0.355946305889
107.969924812,0.342413966103
108.270676692,0.328947728986
108.571428571,0.315561166343
108.872180451,0.302267849978
109.172932331,0.289081351695
109.473684211,0.2760152433
109.77443609,0.263083096597
110.07518797,0.25029848339
110.37593985,0.237674975484
110.676691729,0.225226144684
110.977443609,0.212965562794
111.278195489,0.200906801618
111.578947368,0.189063432962
111.879699248,0.17744902863
112.180451128,0.166077160426
112.481203008,0.154961400156
112.781954887,0.144115319623
113.082706767,0.133552490632
113.383458647,0.123286484987
113.684210526,0.113330874495
113.984962406,0.103699230958
114.285714286,0.094405126181
114.586466165,0.0854621319696
114.887218045,0.0768838201277
115.187969925,0.0686837624601
115.488721805,0.0608755307712
115.789473684,0.0534726968657
116.090225564,0.046488832548
116.390977444,0.0399375096229
116.691729323,0.0338322998948
116.992481203,0.0281867751684
117.293233083,0.0230145072481
117.593984962,0.0183290679387
117.894736842,0.0141440290446
118.195488722,0.0104729623704
118.496240602,0.00732943972071
118.796992481,0.00472703290012
119.097744361,0.00267931371318
119.398496241,0.00119985396446
119.69924812,0.000302225458544
120,-2.22044604925e-16
