r,p_of_r
32.4812030075,2.08182556255
32.7819548872,2.0892393462
33.0827067669,2.09619461016
33.3834586466,2.10269313328
33.6842105263,2.10873669441
33.984962406,2.11432707241
34.2857142857,2.11946604613
34.5864661654,2.12415539442
34.8872180451,2.12839689613
35.1879699248,2.13219233011
35.4887218045,2.13554347523
35.7894736842,2.13845211032
36.0902255639,2.14092001424
36.3909774436,2.14294896585
36.6917293233,2.144540744
36.992481203,2.14569712753
37.2932330827,2.1464198953
37.5939849624,2.14671082617
37.8947368421,2.14657169899
38.1954887218,2.1460042926
38.4962406015,2.14501038586
38.7969924812,2.14359175763
39.0977443609,2.14175018675
39.3984962406,2.13948745207
39.6992481203,2.13680533246
40,2.13370560676
40.3007518797,2.13019005382
40.6015037594,2.1262604525
40.9022556391,2.12191858165
41.2030075188,2.11716622012
41.5037593985,2.11200514676
41.8045112782,2.10643714042
42.1052631579,2.10046397997
42.4060150376,2.09408744425
42.7067669173,2.0873093121
43.007518797,2.0801313624
43.3082706767,2.07255537398
43.6090225564,2.0645831257
43.9097744361,2.05621639641
44.2105263158,2.04745696496
44.5112781955,2.03830661021
44.8120300752,2.02876711101
45.1127819549,2.01884024621
45.4135338346,2.00852779467
45.7142857143,1.99783153523
46.015037594,1.98675324674
46.3157894737,1.97529470807
46.6165413534,1.96345769806
46.9172932331,1.95124399557
47.2180451128,1.93865537944
47.5187969925,1.92569362853
47.8195488722,1.91236052169
48.1203007519,1.89865794991
48.4210526316,1.88459216353
48.7218045113,1.87017507579
49.022556391,1.85541897844
49.3233082707,1.84033616319
49.6240601504,1.82493892178
49.9248120301,1.80923954593
50.2255639098,1.79325032737
50.5263157895,1.77698355782
50.8270676692,1.76045152902
51.1278195489,1.74366653269
51.4285714286,1.72664086055
51.7293233083,1.70938680434
52.030075188,1.69191665577
52.3308270677,1.67424270659
52.6315789474,1.65637724851
52.9323308271,1.63833257326
53.2330827068,1.62012097257
53.5338345865,1.60175473817
53.8345864662,1.58324616178
54.1353383459,1.56460753513
54.4360902256,1.54585114995
54.7368421053,1.52698929796
55.037593985,1.50803427089
55.3383458647,1.48899836047
55.6390977444,1.46989385843
55.9398496241,1.45073305649
56.2406015038,1.43152824638
56.5413533835,1.41229171983
56.8421052632,1.39303576856
57.1428571429,1.3737726843
57.4436090226,1.35451475877
57.7443609023,1.33527428372
58.045112782,1.31606355085
58.3458646617,1.29689485191
58.6466165414,1.27778047861
58.9473684211,1.25873272268
59.2481203008,1.23976387586
59.5488721805,1.22088622986
59.8496240602,1.20211207641
60.1503759398,1.18345370725
60.4511278195,1.16492341409
60.7518796992,1.14653348867
61.0526315789,1.12829622272
61.3533834586,1.11022390795
61.6541353383,1.0923288361
61.954887218,1.07462329889
62.2556390977,1.05711958806
62.5563909774,1.03982999532
62.8571428571,1.02276681241
63.1578947368,1.00594233105
63.4586466165,0.989368842963
63.7593984962,0.973058639887
64.0601503759,0.957024013544
64.3609022556,0.941277255661
64.6616541353,0.925830657965
64.962406015,0.910696512184
65.2631578947,0.895887110044
65.5639097744,0.881414743272
65.8646616541,0.867291703596
66.1654135338,0.853530282743
66.4661654135,0.840142772439
66.7669172932,0.827141464411
67.0676691729,0.814538650388
67.3684210526,0.802346622095
67.6691729323,0.79057767126
67.969924812,0.77924408961
68.2706766917,0.768358168872
68.5714285714,0.757932200773
68.8721804511,0.74797847704
69.1729323308,0.7385092894
69.4736842105,0.72953692958
69.7744360902,0.721073689307
70.0751879699,0.713131860309
70.3759398496,0.705723734312
70.6766917293,0.698861603044
70.977443609,0.692557758231
71.2781954887,0.6868244916
71.5789473684,0.681674094879
71.8796992481,0.677118859795
72.1804511278,0.673170067948
72.4812030075,0.669823886459
72.7819548872,0.66706484729
73.0827067669,0.664877183108
73.3834586466,0.663245126579
73.6842105263,0.662152910369
73.984962406,0.661584767144
74.2857142857,0.661524929571
74.5864661654,0.661957630316
74.8872180451,0.662867102044
75.1879699248,0.664237577423
75.4887218045,0.666053289117
75.7894736842,0.668298469795
76.0902255639,0.670957352121
76.3909774436,0.674014168762
76.6917293233,0.677453152385
76.992481203,0.681258535655
77.2932330827,0.685414551238
77.5939849624,0.689905431801
77.8947368421,0.694715410011
78.1954887218,0.699828718532
78.4962406015,0.705229590032
78.7969924812,0.710902257177
79.0977443609,0.716830952632
79.3984962406,0.722999909065
79.6992481203,0.729393359141
80,0.735995535527
80.3007518797,0.742790670888
80.6015037594,0.749762997891
80.9022556391,0.756896749202
81.2030075188,0.764176157488
81.5037593985,0.771585455414
81.8045112782,0.779108875647
82.1052631579,0.786730650853
82.4060150376,0.794435013698
82.7067669173,0.802206196849
83.007518797,0.810028432971
83.3082706767,0.817885954731
83.6090225564,0.825762994795
83.9097744361,0.833643785829
84.2105263158,0.8415125605
84.5112781955,0.849353551473
84.8120300752,0.857150991416
85.1127819549,0.864889112993
85.4135338346,0.872552148872
85.7142857143,0.880124331718
86.015037594,0.887589894198
86.3157894737,0.894933068978
86.6165413534,0.902138088724
86.9172932331,0.909189186102
87.2180451128,0.916070593779
87.5187969925,0.92276654442
87.8195488722,0.929261270693
88.1203007519,0.935539005263
88.4210526316,0.941583980796
88.7218045113,0.947380429959
89.022556391,0.952912585418
89.3233082707,0.958164679839
89.6240601504,0.963120945888
89.9248120301,0.967765616231
90.2255639098,0.972082923535
90.5263157895,0.976057100466
90.8270676692,0.97967237969
91.1278195489,0.982912993874
91.4285714286,0.985763175683
91.7293233083,0.988207157783
92.030075188,0.990229172842
92.3308270677,0.991813453524
92.6315789474,0.992944232498
92.9323308271,0.993605742427
93.2330827068,0.99378221598
93.5338345865,0.993457885821
93.8345864662,0.992616984618
94.1353383459,0.991243745035
94.4360902256,0.989322399741
94.7368421053,0.9868371814
95.037593985,0.98377232268
95.3383458647,0.980112056246
95.6390977444,0.975840614764
95.9398496241,0.970942230901
96.2406015038,0.965404007371
96.5413533835,0.959234258341
96.8421052632,0.952450805013
97.1428571429,0.945071513435
97.4436090226,0.937114249652
97.7443609023,0.928596879711
98.045112782,0.919537269659
98.3458646617,0.909953285543
98.6466165414,0.899862793409
98.9473684211,0.889283659305
99.2481203008,0.878233749276
99.5488721805,0.86673092937
99.8496240602,0.854793065633
100.15037594,0.842438024112
100.45112782,0.829683670854
100.751879699,0.816547871905
101.052631579,0.803048493313
101.353383459,0.789203401123
101.654135338,0.775030461382
101.954887218,0.760547540138
102.255639098,0.745772503437
102.556390977,0.730723217325
102.857142857,0.71541754785
103.157894737,0.699873361058
103.458646617,0.684108522995
103.759398496,0.668140899709
104.060150376,0.651988357246
104.360902256,0.635668761653
104.661654135,0.619199978976
104.962406015,0.602599875263
105.263157895,0.58588631656
105.563909774,0.569077168913
105.864661654,0.55219029837
106.165413534,0.535243570977
106.466165414,0.518254852781
106.766917293,0.501242009828
107.067669173,0.484222908166
107.368421053,0.46721541384
107.669172932,0.450237392898
107.969924812,0.433306711387
108.270676692,0.416441235352
108.571428571,0.399658830841
108.872180451,0.382977363901
109.172932331,0.366414700578
109.473684211,0.349988706919
109.77443609,0.33371724897
110.07518797,0.317618192778
110.37593985,0.301709404391
110.676691729,0.286008749854
110.977443609,0.270534095215
111.278195489,0.25530330652
111.578947368,0.240334249816
111.879699248,0.225644791149
112.180451128,0.211252796566
112.481203008,0.197176132115
112.781954887,0.183432663841
113.082706767,0.170040257791
113.383458647,0.157016780013
113.684210526,0.144380096552
113.984962406,0.132148073456
114.285714286,0.120338576771
114.586466165,0.108969472543
114.887218045,0.0980586268209
115.187969925,0.0876239056496
115.488721805,0.0776831750764
115.789473684,0.0682543011478
116.090225564,0.0593551499107
116.390977444,0.0510035874118
116.691729323,0.0432174796976
116.992481203,0.0360146928151
117.293233083,0.0294130928107
117.593984962,0.0234305457314
117.894736842,0.0180849176237
118.195488722,0.0133940745344
118.496240602,0.00937588251016
118.796992481,0.00604820759772
119.097744361,0.00342891584378
119.398496241,0.00153587329504
119.69924812,0.000386945998211
120,2.22044604925e-16
