r,p_of_r
64.962406015,1.26015170079
65.2631578947,1.2494463692
65.5639097744,1.23887051569
65.8646616541,1.22843090629
66.1654135338,1.21813430707
66.4661654135,1.20798748409
66.7669172932,1.19799720339
67.0676691729,1.18817023103
67.3684210526,1.17851333306
67.6691729323,1.16903327555
67.969924812,1.15973682454
68.2706766917,1.15063074608
68.5714285714,1.14172180624
68.8721804511,1.13301677106
69.1729323308,1.12452240661
69.4736842105,1.11624547893
69.7744360902,1.10819275408
70.0751879699,1.10037099811
70.3759398496,1.09278697708
70.6766917293,1.08544745704
70.977443609,1.07835920405
71.2781954887,1.07152898416
71.5789473684,1.06496356342
71.8796992481,1.05866970789
72.1804511278,1.05265365967
72.4812030075,1.04691382075
72.7819548872,1.04144255787
73.0827067669,1.03623208249
73.3834586466,1.03127460607
73.6842105263,1.02656234007
73.984962406,1.02208749597
74.2857142857,1.01784228523
74.5864661654,1.01381891932
74.8872180451,1.0100096097
75.1879699248,1.00640656783
75.4887218045,1.00300200519
75.7894736842,0.999788133234
76.0902255639,0.996757163435
76.3909774436,0.993901307256
76.6917293233,0.991212776164
76.992481203,0.988683781624
77.2932330827,0.986306535102
77.5939849624,0.984073248064
77.8947368421,0.981976131976
78.1954887218,0.980007398303
78.4962406015,0.978159258511
78.7969924812,0.976423924066
79.0977443609,0.974793606433
79.3984962406,0.97326051708
79.6992481203,0.971816867471
80,0.970454869072
80.3007518797,0.96916673335
80.6015037594,0.967944671769
80.9022556391,0.966780895796
81.2030075188,0.965667616896
81.5037593985,0.964597046536
81.8045112782,0.963561396181
82.1052631579,0.962552877297
82.4060150376,0.96156370135
82.7067669173,0.960586079805
83.007518797,0.959612224129
83.3082706767,0.958634345787
83.6090225564,0.957644656245
83.9097744361,0.956635366968
84.2105263158,0.955598689424
84.5112781955,0.954526835077
84.8120300752,0.953412015393
85.1127819549,0.952246441838
85.4135338346,0.951022325878
85.7142857143,0.949731878979
86.015037594,0.948367312606
86.3157894737,0.946920838226
86.6165413534,0.945384667304
86.9172932331,0.943751011306
87.2180451128,0.942012081697
87.5187969925,0.940160089945
87.8195488722,0.938187247513
88.1203007519,0.936085765869
88.4210526316,0.933847856478
88.7218045113,0.931465730805
89.022556391,0.928931600318
89.3233082707,0.92623767648
89.6240601504,0.92337617076
89.9248120301,0.920339294621
90.2255639098,0.91711925953
90.5263157895,0.913708276952
90.8270676692,0.910098558355
91.1278195489,0.906282315202
91.4285714286,0.902251758961
91.7293233083,0.897999101097
92.030075188,0.893516553075
92.3308270677,0.888796326363
92.6315789474,0.883830632424
92.9323308271,0.878611682726
93.2330827068,0.873131688734
93.5338345865,0.867382861913
93.8345864662,0.86135741373
94.1353383459,0.855047555651
94.4360902256,0.848445499141
94.7368421053,0.841543455666
95.037593985,0.834333636692
95.3383458647,0.826808253685
95.6390977444,0.81895951811
95.9398496241,0.810779641434
96.2406015038,0.802262453489
96.5413533835,0.793413744858
96.8421052632,0.784244666967
97.1428571429,0.774766396527
97.4436090226,0.76499011025
97.7443609023,0.75492698485
98.045112782,0.744588197037
98.3458646617,0.733984923524
98.6466165414,0.723128341023
98.9473684211,0.712029626246
99.2481203008,0.700699955906
99.5488721805,0.689150506715
99.8496240602,0.677392455384
100.15037594,0.665436978627
100.45112782,0.653295253154
100.751879699,0.640978455679
101.052631579,0.628497762913
101.353383459,0.615864351569
101.654135338,0.603089398359
101.954887218,0.590184079994
102.255639098,0.577159573188
102.556390977,0.564027054651
102.857142857,0.550797701097
103.157894737,0.537482689238
103.458646617,0.524093195785
103.759398496,0.510640397452
104.060150376,0.497135470949
104.360902256,0.483589592989
104.661654135,0.470013940285
104.962406015,0.456419689548
105.263157895,0.442818017491
105.563909774,0.429220100826
105.864661654,0.415637116265
106.165413534,0.40208024052
106.466165414,0.388560650303
106.766917293,0.375089522327
107.067669173,0.361678033303
107.368421053,0.348337359944
107.669172932,0.335078678962
107.969924812,0.321913167069
108.270676692,0.308852000977
108.571428571,0.295906357399
108.872180451,0.283087413047
109.172932331,0.270406344632
109.473684211,0.257874328867
109.77443609,0.245502542464
110.07518797,0.233302162135
110.37593985,0.221284364592
110.676691729,0.209460326549
110.977443609,0.197841224715
111.278195489,0.186438235805
111.578947368,0.17526253653
111.879699248,0.164325303601
112.180451128,0.153637713733
112.481203008,0.143210943635
112.781954887,0.133056170022
113.082706767,0.123184569604
113.383458647,0.113607319094
113.684210526,0.104335595204
113.984962406,0.0953805746464
114.285714286,0.0867534341333
114.586466165,0.0784653503768
114.887218045,0.070527500089
115.187969925,0.0629510599822
115.488721805,0.0557472067684
115.789473684,0.0489271171599
116.090225564,0.0425019678688
116.390977444,0.0364829356073
116.691729323,0.0308811970874
116.992481203,0.0257079290215
117.293233083,0.0209743081215
117.593984962,0.0166915110998
117.894736842,0.0128707146684
118.195488722,0.00952309553955
118.496240602,0.00665983042535
118.796992481,0.00429209603798
119.097744361,0.00243106908961
119.398496241,0.00108792629238
119.69924812,0.000273844358454
120,-1.11022302463e-16
