r,p_of_r
37.8947368421,1.27432686735
38.1954887218,1.25079540175
38.4962406015,1.22734004638
38.7969924812,1.20399206452
39.0977443609,1.18078271947
39.3984962406,1.15774327452
39.6992481203,1.13490499296
40,1.11229913809
40.3007518797,1.0899569732
40.6015037594,1.06790976157
40.9022556391,1.0461887665
41.2030075188,1.02482525128
41.5037593985,1.00385047921
41.8045112782,0.983295713572
42.1052631579,0.963192217659
42.4060150376,0.943571254765
42.7067669173,0.92446408818
43.007518797,0.905901981197
43.3082706767,0.887916197107
43.6090225564,0.870537999202
43.9097744361,0.853798650774
44.2105263158,0.837729415114
44.5112781955,0.822361555514
44.8120300752,0.807726335266
45.1127819549,0.793855017662
45.4135338346,0.780778865992
45.7142857143,0.76852914355
46.015037594,0.757137113626
46.3157894737,0.746634039513
46.6165413534,0.737051184502
46.9172932331,0.728419811884
47.2180451128,0.720771184952
47.5187969925,0.714136566997
47.8195488722,0.708547221312
48.1203007519,0.704033825353
48.4210526316,0.700604282307
48.7218045113,0.698236910773
49.022556391,0.696908052163
49.3233082707,0.696594047889
49.6240601504,0.697271239363
49.9248120301,0.698915967995
50.2255639098,0.701504575199
50.5263157895,0.705013402385
50.8270676692,0.709418790966
51.1278195489,0.714697082353
51.4285714286,0.720824617959
51.7293233083,0.727777739194
52.030075188,0.735532787471
52.3308270677,0.744066104201
52.6315789474,0.753354030797
52.9323308271,0.763372908669
53.2330827068,0.774099079231
53.5338345865,0.785508883893
53.8345864662,0.797578664067
54.1353383459,0.810284761165
54.4360902256,0.823603516599
54.7368421053,0.837511271781
55.037593985,0.851984368122
55.3383458647,0.866999147034
55.6390977444,0.882531949929
55.9398496241,0.898559118219
56.2406015038,0.915056993315
56.5413533835,0.93200191663
56.8421052632,0.949370229575
57.1428571429,0.967138273561
57.4436090226,0.985282390001
57.7443609023,1.00377892031
58.045112782,1.02260420589
58.3458646617,1.04173458816
58.6466165414,1.06114640853
58.9473684211,1.08081600842
59.2481203008,1.10071972923
59.5488721805,1.12083391237
59.8496240602,1.14113489926
60.1503759398,1.16159903132
60.4511278195,1.18220264994
60.7518796992,1.20292209655
61.0526315789,1.22373371255
61.3533834586,1.24461383935
61.6541353383,1.26553881838
61.954887218,1.28648499104
62.2556390977,1.30742869874
62.5563909774,1.32834628289
62.8571428571,1.34921408491
63.1578947368,1.3700084462
63.4586466165,1.39070570819
63.7593984962,1.41128221227
64.0601503759,1.43171429987
64.3609022556,1.45197831239
64.6616541353,1.47205059125
64.962406015,1.49190747786
65.2631578947,1.51152531362
65.5639097744,1.53088043996
65.8646616541,1.54994919828
66.1654135338,1.56870792999
66.4661654135,1.58713297652
66.7669172932,1.60520067926
67.0676691729,1.62288737963
67.3684210526,1.64016941904
67.6691729323,1.65702313891
67.969924812,1.67342488064
68.2706766917,1.68935098565
68.5714285714,1.70477779535
68.8721804511,1.71968165115
69.1729323308,1.73403889447
69.4736842105,1.7478258667
69.7744360902,1.76101890928
70.0751879699,1.7735943636
70.3759398496,1.78552857108
70.6766917293,1.79679787314
70.977443609,1.80737861117
71.2781954887,1.8172471266
71.5789473684,1.82637976084
71.8796992481,1.8347528553
72.1804511278,1.84234401458
72.4812030075,1.84914974431
72.7819548872,1.85518110017
73.0827067669,1.86044951213
73.3834586466,1.86496641016
73.6842105263,1.86874322422
73.984962406,1.87179138426
74.2857142857,1.87412232026
74.5864661654,1.87574746217
74.8872180451,1.87667823997
75.1879699248,1.87692608361
75.4887218045,1.87650242306
75.7894736842,1.87541868827
76.0902255639,1.87368630923
76.3909774436,1.87131671588
76.6917293233,1.86832133819
76.992481203,1.86471160612
77.2932330827,1.86049894964
77.5939849624,1.85569479872
77.8947368421,1.85031058331
78.1954887218,1.84435773337
78.4962406015,1.83784767888
78.7969924812,1.83079184979
79.0977443609,1.82320167607
79.3984962406,1.81508858769
79.6992481203,1.80646401459
80,1.79733938676
80.3007518797,1.78772613415
80.6015037594,1.77763568672
80.9022556391,1.76707947444
81.2030075188,1.75606892728
81.5037593985,1.74461547518
81.8045112782,1.73273054813
82.1052631579,1.72042557608
82.4060150376,1.707711989
82.7067669173,1.69460121684
83.007518797,1.68110468958
83.3082706767,1.66723383717
83.6090225564,1.65300008959
83.9097744361,1.63841487678
84.2105263158,1.62348962872
84.5112781955,1.60823577537
84.8120300752,1.5926647467
85.1127819549,1.57678797266
85.4135338346,1.56061688322
85.7142857143,1.54416290834
86.015037594,1.52743747799
86.3157894737,1.51045202213
86.6165413534,1.49321797072
86.9172932331,1.47574675373
87.2180451128,1.45804980112
87.5187969925,1.44013854286
87.8195488722,1.4220244089
88.1203007519,1.40371882921
88.4210526316,1.38523323375
88.7218045113,1.3665790525
89.022556391,1.3477677154
89.3233082707,1.32881065243
89.6240601504,1.30971929354
89.9248120301,1.29050506871
90.2255639098,1.27117940788
90.5263157895,1.25175374104
90.8270676692,1.23223949814
91.1278195489,1.21264810914
91.4285714286,1.19299100401
91.7293233083,1.17327961271
92.030075188,1.15352536521
92.3308270677,1.13373969147
92.6315789474,1.11393402144
92.9323308271,1.0941197851
93.2330827068,1.07430841241
93.5338345865,1.05451133333
93.8345864662,1.03473997783
94.1353383459,1.01500577586
94.4360902256,0.995320157401
94.7368421053,0.975694552403
95.037593985,0.956140390834
95.3383458647,0.936669102657
95.6390977444,0.917292117835
95.9398496241,0.898020866333
96.2406015038,0.878866061619
96.5413533835,0.859833121818
96.8421052632,0.84092509167
97.1428571429,0.822145004718
97.4436090226,0.803495894504
97.7443609023,0.784980794571
98.045112782,0.766602738462
98.3458646617,0.748364759721
98.6466165414,0.730269891889
98.9473684211,0.712321168511
99.2481203008,0.694521623129
99.5488721805,0.676874289286
99.8496240602,0.659382200524
100.15037594,0.642048390388
100.45112782,0.62487589242
100.751879699,0.607867740162
101.052631579,0.591026967159
101.353383459,0.574356606952
101.654135338,0.557859693085
101.954887218,0.5415392591
102.255639098,0.525398338541
102.556390977,0.509439964951
102.857142857,0.493667171873
103.157894737,0.478082992848
103.458646617,0.462690461422
103.759398496,0.447492611135
104.060150376,0.432492475533
104.360902256,0.417693088156
104.661654135,0.403097482549
104.962406015,0.388708692254
105.263157895,0.374529750814
105.563909774,0.360563691773
105.864661654,0.346813548672
106.165413534,0.333282355056
106.466165414,0.319973144467
106.766917293,0.306888950447
107.067669173,0.294032806541
107.368421053,0.281407746291
107.669172932,0.269016803239
107.969924812,0.256863010929
108.270676692,0.244949402904
108.571428571,0.233279012707
108.872180451,0.221854873881
109.172932331,0.210680019968
109.473684211,0.199757484512
109.77443609,0.189090301055
110.07518797,0.178681503141
110.37593985,0.168534124313
110.676691729,0.158651198113
110.977443609,0.149035758084
111.278195489,0.13969083777
111.578947368,0.130619470713
111.879699248,0.121824690456
112.180451128,0.113309530543
112.481203008,0.105077024515
112.781954887,0.0971302059174
113.082706767,0.0894721082914
113.383458647,0.0821057651805
113.684210526,0.0750342101276
113.984962406,0.0682604766757
114.285714286,0.0617875983678
114.586466165,0.0556186087468
114.887218045,0.0497565413556
115.187969925,0.0442044297372
115.488721805,0.0389653074346
115.789473684,0.0340422079908
116.090225564,0.0294381649486
116.390977444,0.0251562118511
116.691729323,0.0211993822412
116.992481203,0.0175707096619
117.293233083,0.014273227656
117.593984962,0.0113099697667
117.894736842,0.00868396953677
118.195488722,0.00639826050925
118.496240602,0.00445587622708
118.796992481,0.00285985023322
119.097744361,0.00161321607062
119.398496241,0.000719007282248
119.69924812,0.000180257411055
120,1.11022302463e-16
